"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-08","7.83"," 1832"," 1830","0.02",,"0.5","1.0",,"32","23",,"  340","  310","0.0","25.1","34.9","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-09","16.11"," 1840"," 1836","0.00",,"0.0","0.0",,"28","18",,"  340","  340","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-10","10.51"," 1410"," 1420","0.00",,"0.0","0.0",,"28","14",,"  320","  320","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-11","4.25"," 1552"," 1551","0.00",,"0.0","0.0",,"33","14",,"  280","  280","0.0","10.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-12","11.41"," 2042"," 2041","0.00",,"0.0","0.0",,"35","23",,"  330","  340","0.0","23.0","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-13","7.16"," 0041"," 1003","0.00",,"0.0","0.0",,"33","22",,"  330","  320","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-14","2.91"," 1538",,"0.00",,"0.0","0.0",,"40","20",,"  180",,"0.0","8.9",,"    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-15","8.72"," 1451"," 1451","0.00",,"0.0","0.0",,"49","30",,"  290","  290","0.0","17.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-16","7.16"," 1327"," 1017","0.00",,"0.0","0.0",,"48","28",,"  260","  270","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-17","9.84"," 2357"," 2357","0.63",,"0.0","0.0",,"41","26",,"   50","   50","0.0","30.0","38.0","    1",,,"    1","    1",,"    1","    1",,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-18","12.97"," 0222"," 0213","0.12",,"0.0","0.0",,"48","31",,"   30","   30","0.0","31.1","44.1","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,"    1",,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-19","4.92"," 1114"," 1113","0.01",,"0.0","0.0",,"45","35",,"  230","  220","0.0","14.1","17.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-20","8.05"," 1204"," 1213","0.00",,"0.0","0.0",,"42","28",,"  340","  340","0.0","19.9","23.9","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-21","4.47"," 1626"," 0759","0.00",,"0.0","0.0",,"41","25",,"  230","  330","0.0","12.1","40.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-22","10.51"," 1320"," 1342","0.00",,"0.0","0.0",,"41","28",,"   30","   30","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-23","5.14"," 0847"," 0812","0.00",,"0.0","0.0",,"41","23",,"   10","   20","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-24","7.61"," 2353"," 2148","0.00",,"0.0","0.0",,"50","21",,"  170","  170","0.0","17.9","25.1",,,,,,,,"    1",,,,"    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-25","17.67"," 1352"," 1305","0.90",,"0.0","0.0",,"55","41",,"  160","  160","0.0","38.9","51.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-26","11.63"," 1646"," 1307","0.07",,"0.0","0.0",,"46","30",,"  270","  250","0.0","23.0","31.1",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-27","7.61"," 1537"," 1550","0.00",,"0.0","0.0",,"43","28",,"  290","  300","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-28","12.08"," 2039"," 2019","0.04",,"0.6","0.0",,"42","20",,"  320","  320","0.0","31.1","44.1","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-29","19.24"," 0059"," 0058","0.00",,"0.0","0.0",,"24","16",,"  310","  300","0.0","30.0","40.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-30","12.30"," 1014"," 0857","0.00",,"0.0","0.0",,"21","12",,"  330","  320","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-01-31","9.62"," 0040"," 0040","0.00",,"0.0","0.0",,"29","15",,"   10","   20","0.0","17.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-01","8.50"," 1230"," 1047","0.00",,"0.0","0.0",,"35","20",,"  330","  290","0.0","21.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-02","3.36"," 1418"," 1453","0.00",,"0.0","0.0",,"33","17",,"  200","  190","0.0","8.1","10.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-03","6.71"," 1607"," 1543","0.03",,"0.7","1.0",,"37","26",,"  290","  300","0.0","16.1","21.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-04","9.62"," 1205"," 1204","0.00",,"0.0","0.0",,"36","27",,"  330","  320","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-05","2.91"," 1132"," 1406","0.00",,"0.0","0.0",,"35","19",,"  360","  250","0.0","10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-06","18.12"," 1415"," 1614","0.00",,"0.0","0.0",,"32","21",,"   40","   20","0.0","30.0","38.0",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-07","17.67"," 0857"," 0518","0.00",,"0.0","0.0",,"35","17",,"  330","  340","0.0","29.1","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-08","12.97"," 1605"," 1812","0.00",,"0.0","0.0",,"37","17",,"  290","  300","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-09","5.59"," 0945"," 0944","0.00",,"0.0","0.0",,"42","17",,"  320","  330","0.0","23.0","28.0",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-10","18.79"," 2256"," 1622","0.61",,"9.2","2.0",,"33","30",,"   20","   30","0.0","29.1","47.0","    1","    1",,"    1","    1",,,"    1","    1",,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-11","18.34"," 0440"," 0447","0.00",,"0.5","9.0",,"39","27",,"  330","  330","0.0","32.0","44.1","    1",,,,,,,,"    1",,"    1",,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-12","8.50"," 1157"," 1405","0.00",,"0.0","8.0",,"36","14",,"  320","  310","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-13","14.32"," 0846"," 0845","0.00",,"0.0","7.0",,"31","21",,"  350","  340","0.0","28.0","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-14","13.87"," 1539"," 1353","0.00",,"0.0","6.0",,"37","24",,"  290","  300","0.0","25.9","34.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-15","9.40"," 1154"," 1413","0.02",,"0.2","6.0",,"38","25",,"  270","  220","0.0","21.0","25.1","    1",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-16","12.08"," 1738"," 1738","0.25",,"1.9","6.0",,"33","29",,"  310","  320","0.0","21.0","29.1","    1",,,"    1","    1",,,,,,,,,"    1","    1","    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-17","10.51"," 1853"," 1850","0.00",,"0.0","6.0",,"33","22",,"  280","  270","0.0","17.9","23.0",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-18","15.66"," 1500"," 1447","0.00",,"0.0","6.0",,"41","31",,"  300","  290","0.0","28.0","36.9",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-19","18.34"," 1419"," 1139","0.00",,"0.0","5.0",,"42","34",,"  300","  290","0.0","33.1","45.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-20","11.86"," 1610"," 1551","0.00",,"0.0","3.0",,"44","32",,"  280","  330","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-21","12.30"," 1028"," 1421","0.00",,"0.0","1.0",,"43","30",,"  310","  290","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-22","8.28"," 0211"," 0215","0.00",,"0.0","0.0",,"46","27",,"  330","  340","0.0","16.1","21.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-23","13.42"," 2313"," 2317","0.88",,"0.0","0.0",,"42","35",,"   80","   90","0.0","23.0","34.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-24","10.51"," 0044"," 0037","0.83",,"0.0","0.0",,"42","37",,"   90","   80","0.0","23.0","33.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-25","9.40"," 2312"," 2312","2.42",,"0.3","0.0",,"41","29",,"  270","  250","0.0","28.0","36.0","    1",,"    1","    1","    1",,,,,,,"    1",,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-26","11.18"," 0022"," 0018","0.29",,"8.9","6.0",,"32","26",,"  270","  270","0.0","28.0","38.0","    1","    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,"    1",,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-27","7.61"," 1305"," 1249","0.00",,"0.0","8.0",,"36","25",,"  210","  200","0.0","14.1","17.0",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-02-28","4.70"," 2324"," 2323","0.00",,"0.0","4.0",,"41","26",,"  300","  310","0.0","16.1","21.0","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-01","17.90"," 1115"," 1434","0.00",,"0.0","2.0",,"48","34",,"  320","  320","0.0","31.1","42.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-02","7.83"," 0011"," 0011","0.00",,"0.0","0.0",,"48","33",,"  330","  330","0.0","15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-03","14.76"," 1307"," 1325","0.11",,"0.3","0.0",,"40","33",,"   30","   30","0.0","29.1","38.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-04","13.87"," 1523"," 1520","0.00",,"0.0","0.0",,"46","35",,"  340","  330","0.0","21.0","25.9",,,,,"    1",,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-05","11.18"," 1312"," 1314","0.02",,"0.1","0.0",,"45","32",,"  320","  340","0.0","17.9","25.1",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-06","9.62"," 1558"," 1625","0.00",,"0.0","0.0",,"53","28",,"  330","  300","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-07","8.05"," 1611"," 1610","0.00",,"0.0","0.0",,"55","28",,"  320","  310","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-08","9.40"," 1639"," 1638","0.00",,"0.0","0.0",,"60","36",,"  310","  320","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-09","8.05"," 1145"," 1258","0.00",,"0.0","0.0",,"59","40",,"  340","  310","0.0","21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-10","5.59"," 1236"," 1221","0.00",,"0.0","0.0",,"53","34",,"  140","  150","0.0","12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-11","7.61"," 1446"," 1921","0.00",,"0.0","0.0",,"50","42",,"  100","   90","0.0","15.0","19.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-12","13.20"," 2346"," 2341","0.27",,"0.0","0.0",,"48","38",,"   60","   60","0.0","21.9","31.1","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-13","24.38"," 2023"," 1812","2.42",,"0.0","0.0",,"50","38",,"   80","  100","0.0","40.9","62.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-14","15.66"," 2248"," 2319","0.34",,"0.0","0.0",,"49","42",,"   10","   90","0.0","25.1","42.9","    1",,"    1",,"    1",,,"    1",,,,"    1",,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-15","21.03"," 2122"," 2121","0.04",,"0.0","0.0",,"44","39",,"   30","   30","0.0","30.0","42.9",,,,,"    1",,"    1","    1",,,,"    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-16","11.86"," 0038"," 0037","0.00",,"0.0","0.0",,"60","34",,"   40","   60","0.0","25.1","36.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-17","4.70"," 1337"," 1355","0.00",,"0.0","0.0",,"63","31",,"  210","  210","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-18","5.59"," 1438"," 1108","0.00",,"0.0","0.0",,"67","33",,"  220","  290","0.0","17.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-19","4.92"," 1538"," 1511","0.00",,"0.0","0.0",,"69","35",,"  210","  230","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-20","6.93"," 1317"," 1415","0.00",,"0.0","0.0",,"71","39",,"  220","  220","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-21","6.49"," 0942"," 2348","0.00",,"0.0","0.0",,"57","39",,"  140","  200","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-22","11.18"," 2245"," 2343","0.83",,"0.0","0.0",,"57","49",,"  130","  140","0.0","25.1","34.9","    1","    1",,,"    1",,"    1","    1",,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-23","7.38"," 0003"," 2359","0.36",,"0.0","0.0",,"54","46",,"  160","  140","0.0","23.9","31.1","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-24","16.11"," 1302"," 1408","0.00",,"0.0","0.0",,"60","38",,"  290","  290","0.0","29.1","38.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-25","9.84"," 2109"," 2109","0.00",,"0.0","0.0",,"56","34",,"  210","  230","0.0","23.9","32.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-26","15.21"," 1209"," 1208","0.11",,"0.0","0.0",,"51","33",,"  360","  360","0.0","25.9","33.1","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-27","8.95"," 0738"," 0811","0.00",,"0.0","0.0",,"40","28",,"   40","   20","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-28","15.66"," 2325"," 2325","0.02",,"0.0","0.0",,"48","34",,"  130","  130","0.0","29.1","36.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-29","12.08"," 0640"," 0554","2.66",,"0.0","0.0",,"52","46",,"  160","  150","0.0","25.1","38.0","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-30","16.55"," 0909"," 0909","2.16",,"0.0","0.0",,"51","43",,"   30","   30","0.0","32.0","40.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-03-31","7.83"," 1518"," 1517","0.07",,"0.0","0.0",,"54","43",,"  350","  350","0.0","17.9","23.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-01","6.26"," 0752"," 1130","0.00",,"0.0","0.0",,"61","45",,"   10","   20","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-02","3.80"," 1631"," 1631","0.00",,"0.0","0.0",,"63","39",,"  230","  240","0.0","10.1","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-03","6.04"," 1718"," 1718","0.00",,"0.0","0.0",,"59","41",,"  200","  190","0.0","14.1","16.1","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-04","5.82"," 1534"," 1226","0.00",,"0.0","0.0",,"75","46",,"  300","   20","0.0","15.0","25.9","    1","    1",,,,,,"    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-05","7.83"," 1607"," 1606","0.00",,"0.0","0.0",,"66","45",,"  200","  210","0.0","19.9","25.9","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-06","5.14"," 1239"," 1144","0.00",,"0.0","0.0",,"71","45",,"  130","  160","0.0","16.1","23.0","    1",,,,,,"    1","    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-07","8.28"," 1326"," 1610","0.00",,"0.0","0.0",,"85","52",,"  220","  170","0.0","21.0","28.0","    1",,,,,,"    1","    1",,,"    1",,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-08","9.62"," 1619"," 2155","0.00",,"0.0","0.0",,"66","54",,"  200","  190","0.0","23.0","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-09","9.40"," 2042"," 2041","0.45",,"0.0","0.0",,"56","47",,"  320","  320","0.0","23.0","31.1","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-10","14.32"," 0928"," 0927","0.00",,"0.0","0.0",,"60","40",,"  320","  320","0.0","30.0","38.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-11","9.62"," 1414"," 1414","0.00",,"0.0","0.0",,"69","47",,"  230","  240","0.0","19.9","25.9",,,"    1",,"    1",,,,,,,"    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-12","7.16"," 1234"," 1133","0.00",,"0.0","0.0",,"65","40",,"  320","  340","0.0","17.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-13","5.59"," 1209"," 1208","0.01",,"0.0","0.0",,"56","38",,"   70","   60","0.0","16.1","19.9",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-14","7.16"," 1819"," 1609","0.00",,"0.0","0.0",,"65","34",,"  230","  210","0.0","17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-15","9.84"," 1854"," 1849","0.00",,"0.0","0.0",,"71","43",,"  100","  110","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-16","12.08"," 1536"," 1618","0.22",,"0.0","0.0",,"52","44",,"  100","  110","0.0","21.0","28.0","    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-17","8.05"," 2024"," 1543","0.02",,"0.0","0.0",,"52","43",,"  300","  300","0.0","17.0","23.9","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-18","9.62"," 1903"," 1151","0.00",,"0.0","0.0",,"56","41",,"  320","  330","0.0","21.0","28.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-19","10.07"," 1329"," 1407","0.00",,"0.0","0.0",,"60","39",,"  330","  350","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-20","7.83"," 1724"," 1504","0.00",,"0.0","0.0",,"70","41",,"  230","  280","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-21","7.83"," 1648"," 1648","0.00",,"0.0","0.0",,"66","43",,"  190","  200","0.0","17.0","21.9",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-22","7.61"," 1528"," 1532","0.00",,"0.0","0.0",,"66","49",,"  210","  220","0.0","19.9","25.1","    1",,"    1",,,,"    1","    1",,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-23","12.08"," 1016"," 1007","0.00",,"0.0","0.0",,"66","44",,"  330","  320","0.0","23.9","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-24","8.72"," 1558"," 1559","0.00",,"0.0","0.0",,"65","43",,"  220","  210","0.0","17.9","21.9",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-25","7.61"," 1226"," 2125","1.22",,"0.0","0.0",,"53","46",,"   90","   90","0.0","15.0","17.9","    1",,"    1",,"    1",,,"    1",,,,"    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-26","8.95"," 0644"," 0741","0.69",,"0.0","0.0",,"53","48",,"   50","   30","0.0","16.1","19.9","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-27","10.51"," 1933"," 1649","0.17",,"0.0","0.0",,"59","40",,"  320","  330","0.0","25.1","33.1","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-28","15.88"," 1616"," 1623","0.00",,"0.0","0.0",,"56","37",,"  330","  330","0.0","30.0","38.0",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-29","13.65"," 1544"," 1610","0.00",,"0.0","0.0",,"69","43",,"  300","  300","0.0","33.1","44.1",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-04-30","7.61"," 1241"," 1554","0.00",,"0.0","0.0",,"74","42",,"  230","  210","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-05-01","5.59"," 1226"," 2033","0.00",,"0.0","0.0",,"81","52",,"  130","  190","0.0","15.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00004781","ISLIP LI MACARTHUR AIRPORT, NY US","2010-05-02","7.61"," 1310"," 1308","0.00",,"0.0","0.0",,"77","59",,"  230","  220","0.0","16.1","21.0",,,,,"    1",,,,,,,,,,,,,,,,
